"group_type","squadron_number","group_number","subgroup","total","model","add","add_new","add_maintenance","add_other_units","lost","lost_enemy","lost_accident","lost_maintenance","lost_other_units","total_eom","date"
"Jagdgeschwader",NA,53,"I","4","Bf 109G-4/R1","3","0","3","-","1","1","0","0","0","5",1943-05-15
"Jagdgeschwader",NA,53,"I","9","Bf 109G-6/R1","39","38","1","-","9","2","6","1","0","39",1943-05-15
"Jagdgeschwader",NA,53,"I","5","Bf 109G-4/R1","0","0","0","-","4","2","0","1","1","1",1943-06-15
"Jagdgeschwader",NA,53,"I","39","Bf 109G-6/R1","22","21","0","1","13","4","6","3","0","48",1943-06-15
"Jagdgeschwader",NA,53,"I","1","Bf 109G-4/R1","2","0","1","1","3","0","1","1","1","0",1943-07-15
"Jagdgeschwader",NA,53,"I","48","Bf 109G-6/R1","63","42","2","19","105","64","14","7","20","6",1943-07-15
"Jagdgeschwader",NA,53,"I","6","Bf 109G-6/R1","51","21","5","25","26","8","17","1","0","31",1943-08-15
"Jagdgeschwader",NA,53,"I","31","Bf 109G-6/R1","41","22","1","18","33","10","12","11","0","39",1943-09-15
"Jagdgeschwader",NA,53,"I","39","Bf 109G-6","44","11","19","14","38","20","14","4","0","45",1943-10-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-6/W","23","21","0","2","17","6","2","0","9","6",1943-10-15
"Jagdgeschwader",NA,53,"I","45","Bf 109G-6
        Bf 109G-6/R1","29","17","6","6","31","19","9","1","2","22
        21",1943-11-15
"Jagdgeschwader",NA,53,"I","6","Bf 109G-6/W","0","0","0","-","6","1","0","0","5","0",1943-11-15
"Jagdgeschwader",NA,53,"I","22
        21","Bf 109G-6
        Bf 109G-6/R1","15","6","7","2","29","15","4","9","1","29",1943-12-15
"Jagdgeschwader",NA,53,"I","29","Bf 109G-6","71","64","7","-","62","40","11","3","8","38",1944-01-15
"Jagdgeschwader",NA,53,"I","38","Bf 109G-6","57","50","1","6","59","4","5","0","50","36",1944-02-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-6/W","12","12","0","-","1","0","1","0","0","11",1944-02-15
"Jagdgeschwader",NA,53,"I","36","Bf 109G-6","8","1","7","-","26","20","5","1","0","18",1944-03-15
"Jagdgeschwader",NA,53,"I","11","Bf 109G-6/W","7","7","0","-","9","8","1","0","0","9",1944-03-15
"Jagdgeschwader",NA,53,"I","18","Bf 109G-6","21","13","4","4","24","17","6","1","0","15",1944-04-15
"Jagdgeschwader",NA,53,"I","9","Bf 109G-6/W","5","5","0","-","11","8","3","0","0","3",1944-04-15
"Jagdgeschwader",NA,53,"I","15
        3","Bf 109G-6
        Bf 109G-6/W","21","17","3","1","6","2","2","1","1","33
        0",1944-05-15
"Jagdgeschwader",NA,53,"I","33","Bf 109G-6","13","7","3","3","19","17","2","0","0","27",1944-06-15
"Jagdgeschwader",NA,53,"I","27","Bf 109G-6","24","10","14","-","35","30","3","1","1","16",1944-07-15
"Jagdgeschwader",NA,53,"I","16","Bf 109G-6","12","6","6","-","18","14","4","0","0","10",1944-08-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-14","5","5","0","-","0","0","0","0","0","5",1944-08-15
"Jagdgeschwader",NA,53,"I","10","Bf 109G-6","5","0","0","5","1","0","1","0","0","14",1944-09-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-6/U4","1","0","0","1","0","0","0","0","0","1",1944-09-15
"Jagdgeschwader",NA,53,"I","5","Bf 109G-14","24","14","0","10","29","0","0","0","29","0",1944-09-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-14/U4","7","7","0","-","0","0","0","0","0","7",1944-09-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-14/U2","2","2","0","-","0","0","0","0","0","2",1944-09-15
"Jagdgeschwader",NA,53,"I","14","Bf 109G-6","0","0","0","-","11","2","2","7","0","3",1944-10-15
"Jagdgeschwader",NA,53,"I","1","Bf 109G-6/U4","7","7","0","-","3","0","2","1","0","5",1944-10-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-14/AS","1","1","0","-","0","0","0","0","0","1",1944-10-15
"Jagdgeschwader",NA,53,"I","7","Bf 109G-14/U4","10","8","0","2","4","3","0","1","0","13",1944-10-15
"Jagdgeschwader",NA,53,"I","2","Bf 109G-14/U2","0","0","0","-","2","0","0","0","2","0",1944-10-15
"Jagdgeschwader",NA,53,"I","3","Bf 109G-6","0","0","0","-","2","0","2","0","0","1",1944-11-15
"Jagdgeschwader",NA,53,"I","5","Bf 109G-6/U4","0","0","0","-","0","0","0","0","0","5",1944-11-15
"Jagdgeschwader",NA,53,"I","1","Bf 109G-14/AS","0","0","0","-","1","0","0","0","1","0",1944-11-15
"Jagdgeschwader",NA,53,"I","13","Bf 109G-14/U2","6","6","0","-","4","0","2","2","0","15",1944-11-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-14/U4","16","7","9","-","7","2","5","0","0","9",1944-11-15
"Jagdgeschwader",NA,53,"I","1","Bf 109G-6","0","0","0","-","1","0","0","0","1","0",1944-12-15
"Jagdgeschwader",NA,53,"I","5","Bf 109G-6/U4","0","0","0","-","3","1","0","0","2","2",1944-12-15
"Jagdgeschwader",NA,53,"I","15
        9","Bf 109G-14/U2
        Bf 109G-14/U4","16","16","0","-","14","4","9","1","0","10
        16",1944-12-15
"Jagdgeschwader",NA,53,"I","0","Bf 109G-10/U4","3","3","0","-","1","1","0","0","0","2",1944-12-15
"Jagdgeschwader",NA,53,"II","7","Bf 109F-4","0","0","0","-","2","0","2","0","0","5",1942-03-15
"Jagdgeschwader",NA,53,"II","29","Bf 109F-4/Z","0","0","0","-","9","1","4","0","4","20",1942-03-15
"Jagdgeschwader",NA,53,"II","0","Bf 109F-4 trop","12","12","0","-","0","0","0","0","0","12",1942-03-15
"Jagdgeschwader",NA,53,"II","5","Bf 109F-4","0","0","0","-","2","0","1","1","0","3",1942-04-15
"Jagdgeschwader",NA,53,"II","20","Bf 109F-4/Z","0","0","0","-","9","5","4","0","0","11",1942-04-15
"Jagdgeschwader",NA,53,"II","12","Bf 109F-4 trop","6","6","0","-","2","0","2","0","0","16",1942-04-15
"Jagdgeschwader",NA,53,"II","3","Bf 109F-4","1","0","1","-","2","1","1","0","0","2",1942-05-15
"Jagdgeschwader",NA,53,"II","11","Bf 109F-4/Z","33","0","0","33","8","6","2","0","0","36",1942-05-15
"Jagdgeschwader",NA,53,"II","16","Bf 109F-4 trop","6","0","0","6","19","2","0","0","17","3",1942-05-15
"Jagdgeschwader",NA,53,"II","2","Bf 109F-4","0","0","0","-","0","0","0","0","0","2",1942-06-15
"Jagdgeschwader",NA,53,"II","36","Bf 109F-4/Z","1","1","0","-","15","2","13","0","0","22",1942-06-15
"Jagdgeschwader",NA,53,"II","3","Bf 109F-4 trop","0","0","0","-","3","1","2","0","0","0",1942-06-15
"Jagdgeschwader",NA,53,"II","2","Bf 109F-4","0","0","0","-","0","0","0","0","0","2",1942-07-15
"Jagdgeschwader",NA,53,"II","22","Bf 109F-4/Z","24","19","4","1","24","2","6","8","8","22",1942-07-15
"Jagdgeschwader",NA,53,"II","2","Bf 109F-4","0","0","0","-","2","0","0","0","2","0",1942-08-15
"Jagdgeschwader",NA,53,"II","22","Bf 109F-4/Z","16","0","2","14","33","1","5","2","25","5",1942-08-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-2 trop","26","26","0","-","1","1","0","0","0","25",1942-08-15
"Jagdgeschwader",NA,53,"II","5","Bf 109F-4/Z","0","0","0","-","5","0","0","0","5","0",1942-09-15
"Jagdgeschwader",NA,53,"II","25","Bf 109G-2 trop","20","20","0","-","7","1","6","0","0","38",1942-09-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-2/R1","4","4","0","-","0","0","0","0","0","4",1942-10-15
"Jagdgeschwader",NA,53,"II","38","Bf 109G-2 trop","4","4","0","-","20","6","8","0","6","22",1942-10-15
"Jagdgeschwader",NA,53,"II","4","Bf 109G-2/R1","2","0","0","2","6","1","0","0","5","0",1942-11-15
"Jagdgeschwader",NA,53,"II","22","Bf 109G-2 trop","8","0","0","8","27","4","7","0","16","3",1942-11-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-4 trop","33","19","0","14","6","1","5","0","0","27",1942-11-15
"Jagdgeschwader",NA,53,"II","3","Bf 109G-2 trop","0","0","0","-","3","0","2","0","1","0",1942-12-15
"Jagdgeschwader",NA,53,"II","27","Bf 109G-4 trop","24","22","0","2","16","9","5","1","1","35",1942-12-15
"Jagdgeschwader",NA,53,"II","35","Bf 109G-4 trop","6","4","0","2","18","11","4","0","3","23",1943-01-15
"Jagdgeschwader",NA,53,"II","23","Bf 109G-4 trop","27","27","0","-","12","4","8","0","0","38",1943-02-15
"Jagdgeschwader",NA,53,"II","38","Bf 109G-4 trop","15","12","3","-","19","9","9","1","0","34",1943-03-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-6 trop","4","4","0","-","0","0","0","0","0","4",1943-03-15
"Jagdgeschwader",NA,53,"II","34","Bf 109G-4 trop","14","0","14","-","34","11","3","20","0","14",1943-04-15
"Jagdgeschwader",NA,53,"II","4","Bf 109G-6 trop","24","22","2","-","17","7","0","10","0","11",1943-04-15
"Jagdgeschwader",NA,53,"II","14","Bf 109G-4 trop","6","2","2","2","10","4","3","2","1","10",1943-05-15
"Jagdgeschwader",NA,53,"II","11","Bf 109G-6 trop","33","31","0","2","19","5","7","0","7","25",1943-05-15
"Jagdgeschwader",NA,53,"II","10","Bf 109G-4 trop","1","0","1","-","8","4","2","0","2","3",1943-06-15
"Jagdgeschwader",NA,53,"II","25","Bf 109G-6 trop","37","36","0","1","26","17","4","0","5","36",1943-06-15
"Jagdgeschwader",NA,53,"II","3","Bf 109G-4 trop","2","0","0","2","5","1","0","0","4","0",1943-07-15
"Jagdgeschwader",NA,53,"II","36","Bf 109G-6 trop","29","27","0","2","52","23","4","0","25","13",1943-07-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-6/W","12","12","0","-","0","0","0","0","0","12",1943-07-15
"Jagdgeschwader",NA,53,"II","13","Bf 109G-6 trop","38","12","16","10","27","13","13","0","1","24",1943-08-15
"Jagdgeschwader",NA,53,"II","12","Bf 109G-6/W","3","3","0","-","1","1","0","0","0","14",1943-08-15
"Jagdgeschwader",NA,53,"II","24","Bf 109G-6 trop","15","15","0","-","39","27","6","2","4","0",1943-09-15
"Jagdgeschwader",NA,53,"II","14","Bf 109G-6/W","21","21","0","-","20","20","0","0","0","15",1943-09-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-6","16","16","0","-","1","0","1","0","0","15",1943-10-15
"Jagdgeschwader",NA,53,"II","15","Bf 109G-6/W","0","0","0","-","15","0","0","15","0","0",1943-10-15
"Jagdgeschwader",NA,53,"II","15","Bf 109G-6","44","38","6","-","14","2","6","0","6","45",1943-11-15
"Jagdgeschwader",NA,53,"II","45","Bf 109G-6","0","0","0","-","0","0","0","0","0","45",1943-12-15
"Jagdgeschwader",NA,53,"II","45","Bf 109G-6","6","6","0","-","14","3","11","0","0","37",1944-01-15
"Jagdgeschwader",NA,53,"II","37","Bf 109G-6","22","21","1","-","25","12","4","0","9","34",1944-02-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-5","1","1","0","-","0","0","0","0","0","1",1944-03-15
"Jagdgeschwader",NA,53,"II","34","Bf 109G-6","7","3","4","-","21","6","1","7","7","20",1944-03-15
"Jagdgeschwader",NA,53,"II","1","Bf 109G-5","5","0","0","5","0","0","0","0","0","6",1944-04-15
"Jagdgeschwader",NA,53,"II","20","Bf 109G-6","19","13","1","5","22","16","0","4","2","17",1944-04-15
"Jagdgeschwader",NA,53,"II","6","Bf 109G-5","0","0","0","-","5","0","4","0","1","1",1944-05-15
"Jagdgeschwader",NA,53,"II","17","Bf 109G-6","72","49","10","13","59","43","12","1","3","30",1944-05-15
"Jagdgeschwader",NA,53,"II","1","Bf 109G-5","0","0","0","-","1","0","1","0","0","0",1944-06-15
"Jagdgeschwader",NA,53,"II","30","Bf 109G-6","5","5","0","-","10","6","4","0","0","25",1944-06-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-6/U4","8","8","0","-","3","2","1","0","0","5",1944-06-15
"Jagdgeschwader",NA,53,"II","25","Bf 109G-6","34","33","1","-","29","0","1","3","25","30",1944-07-15
"Jagdgeschwader",NA,53,"II","5","Bf 109G-6/U4","27","14","11","2","7","0","0","0","7","25",1944-07-15
"Jagdgeschwader",NA,53,"II","0","Bf 109G-6/U2","6","6","0","-","1","0","1","0","0","5",1944-07-15
"Jagdgeschwader",NA,53,"II","30
        25
        5","Bf 109G-6
        Bf 109G-6/U4
        Bf 109G-6/U2","69","66","0","3","94","18","22","2","52","35",1944-08-15
"Jagdgeschwader",NA,53,"II","35","Bf 109G-6","9","9","0","-","17","6","2","1","8","12",1944-09-15
"Jagdgeschwader",NA,53,"II","35","Bf 109G-6/U4","9","9","0","-","17","6","2","1","8","0",1944-09-15
"Jagdgeschwader",NA,53,"II","35","Bf 109G-6/U2","9","9","0","-","17","6","2","1","8","0",1944-09-15
"Jagdgeschwader",NA,53,"II","35","Bf 109G-14","9","9","0","-","17","6","2","1","8","14",1944-09-15
"Jagdgeschwader",NA,53,"II","35","Bf 109G-14/U4","9","9","0","-","17","6","2","1","8","1",1944-09-15
"Jagdgeschwader",NA,53,"II","12","Bf 109G-6","0","0","0","-","11","2","0","0","9","1",1944-10-15
"Jagdgeschwader",NA,53,"II","14
        1
        0","Bf 109G-14
        Bf 109G-14/U4
        Bf 109G-14/AS","50","50","0","-","25","22","3","0","0","34
        0
        6",1944-10-15
"Jagdgeschwader",NA,53,"II","1","Bf 109G-6","0","0","0","-","1","0","0","1","0","0",1944-11-15
"Jagdgeschwader",NA,53,"II","34","Bf 109G-14/U4","11","9","0","2","15","14","1","0","0","30",1944-11-15
"Jagdgeschwader",NA,53,"II","6","Bf 109G-14/AS","14","10","0","4","4","1","3","0","0","16",1944-11-15
"Jagdgeschwader",NA,53,"II","30","Bf 109G-14/U4","5","4","1","-","32","12","8","1","11","3",1944-12-15
"Jagdgeschwader",NA,53,"II","16","Bf 109G-14/AS","18","18","0","-","0","0","0","0","0","34",1944-12-15
"Jagdgeschwader",NA,53,"II","0","Bf 109K-4","5","5","0","-","0","0","0","0","0","5",1944-12-15
"Jagdgeschwader",NA,53,"III","35","Bf 109F-4/Z","0","0","0","-","6","3","3","0","0","29",1942-03-15
"Jagdgeschwader",NA,53,"III","0","Bf 109F-4 trop","5","5","0","-","0","0","0","0","0","5",1942-03-15
"Jagdgeschwader",NA,53,"III","29","Bf 109F-4/Z","0","0","0","-","7","2","5","0","0","22",1942-04-15
"Jagdgeschwader",NA,53,"III","5","Bf 109F-4 trop","6","6","0","-","2","1","1","0","0","9",1942-04-15
"Jagdgeschwader",NA,53,"III","22","Bf 109F-4/Z","2","2","0","-","0","0","0","0","0","24",1942-05-15
"Jagdgeschwader",NA,53,"III","9","Bf 109F-4 trop","0","0","0","-","9","0","0","9","0","0",1942-05-15
"Jagdgeschwader",NA,53,"III","24","Bf 109F-4/Z","0","0","0","-","12","6","4","2","0","12",1942-06-15
"Jagdgeschwader",NA,53,"III","0","Bf 109F-4 trop","5","5","0","-","0","0","0","0","0","5",1942-06-15
"Jagdgeschwader",NA,53,"III","12","Bf 109F-4/Z","0","0","0","-","12","6","6","0","0","0",1942-07-15
"Jagdgeschwader",NA,53,"III","5","Bf 109F-4 trop","16","5","9","2","0","0","0","0","0","21",1942-07-15
"Jagdgeschwader",NA,53,"III","21","Bf 109F-4 trop","13","0","2","11","8","2","5","0","1","26",1942-08-15
"Jagdgeschwader",NA,53,"III","26","Bf 109F-4 trop","16","0","13","3","9","3","3","2","1","33",1942-09-15
"Jagdgeschwader",NA,53,"III","33","Bf 109F-4 trop","0","0","0","-","11","0","0","11","0","22",1942-10-15
"Jagdgeschwader",NA,53,"III","0","Bf 109G-4 trop","3","3","0","-","0","0","0","0","0","3",1942-10-15
"Jagdgeschwader",NA,53,"III","22","Bf 109F-4 trop","0","0","0","-","22","0","0","0","22","0",1942-11-15
"Jagdgeschwader",NA,53,"III","3","Bf 109G-4 trop","39","39","0","-","42","12","16","0","14","0",1942-11-15
"Jagdgeschwader",NA,53,"III","0","Bf 109G-4 trop","15","15","0","-","0","0","0","0","0","15",1942-12-15
"Jagdgeschwader",NA,53,"III","15","Bf 109G-4 trop","45","40","0","5","15","3","11","1","0","45",1943-01-15
"Jagdgeschwader",NA,53,"III","0","Bf 109F-4","6","0","0","6","4","0","4","0","0","2",1943-02-15
"Jagdgeschwader",NA,53,"III","45","Bf 109G-4 trop","29","28","1","-","28","0","14","2","12","46",1943-02-15
"Jagdgeschwader",NA,53,"III","2","Bf 109F-4","0","0","0","-","2","0","0","0","2","0",1943-03-15
"Jagdgeschwader",NA,53,"III","46","Bf 109G-4 trop","21","9","1","11","23","0","9","1","13","44",1943-03-15
"Jagdgeschwader",NA,53,"III","0","Bf 109G-6 trop","2","2","0","-","0","0","0","0","0","2",1943-03-15
"Jagdgeschwader",NA,53,"III","44","Bf 109G-4 trop","1","1","0","-","23","5","13","2","3","22",1943-04-15
"Jagdgeschwader",NA,53,"III","2","Bf 109G-6 trop","15","14","1","-","5","1","3","1","0","12",1943-04-15
"Jagdgeschwader",NA,53,"III","22","Bf 109G-4 trop","4","0","1","3","16","6","7","2","1","10",1943-05-15
"Jagdgeschwader",NA,53,"III","12","Bf 109G-6 trop","35","33","0","2","18","12","4","2","0","29",1943-05-15
"Jagdgeschwader",NA,53,"III","10","Bf 109G-4 trop","1","0","1","-","5","3","2","0","0","6",1943-06-15
"Jagdgeschwader",NA,53,"III","29","Bf 109G-6 trop","32","30","2","-","18","13","5","0","0","43",1943-06-15
"Jagdgeschwader",NA,53,"III","6","Bf 109G-4 trop","0","0","0","-","6","1","2","1","2","0",1943-07-15
"Jagdgeschwader",NA,53,"III","43","Bf 109G-6 trop","45","36","0","9","57","20","12","11","14","31",1943-07-15
"Jagdgeschwader",NA,53,"III","0","Bf 109G-6","1","1","0","-","0","0","0","0","0","1",1943-07-15
"Jagdgeschwader",NA,53,"III","31","Bf 109G-6 trop","18","15","2","1","27","14","10","3","0","22",1943-08-15
"Jagdgeschwader",NA,53,"III","1","Bf 109G-6","0","0","0","-","1","1","0","0","0","0",1943-08-15
"Jagdgeschwader",NA,53,"III","22","Bf 109G-6 trop","18","17","1","-","40","9","10","15","6","0",1943-09-15
"Jagdgeschwader",NA,53,"III","0","Bf 109G-6","61","49","6","6","1","0","1","0","0","60",1943-10-15
"Jagdgeschwader",NA,53,"III","60","Bf 109G-6
        Bf 109G-6/R1","4","3","1","-","6","2","2","2","0","16
        42",1943-11-15
"Jagdgeschwader",NA,53,"III","16
        42","Bf 109G-6
        Bf 109G-6/R1","16","8","4","4","22","4","8","10","0","52",1943-12-15
"Jagdgeschwader",NA,53,"III","52","Bf 109G-6
        Bf 109G-6/W","16","16","0","-","29","22","1","3","3","39",1944-01-15
"Jagdgeschwader",NA,53,"III","39","Bf 109G-6
        Bf 109G-6/W","38","5","8","25","41","14","11","13","3","36",1944-02-15
"Jagdgeschwader",NA,53,"III","36","Bf 109G-6
        Bf 109G-6/W","13","0","3","10","26","11","14","1","0","23",1944-03-15
"Jagdgeschwader",NA,53,"III","23","Bf 109G-6","22","18","4","-","20","9","10","1","0","25",1944-04-15
"Jagdgeschwader",NA,53,"III","25","Bf 109G-6","25","9","2","14","33","18","10","0","5","17",1944-05-15
"Jagdgeschwader",NA,53,"III","17","Bf 109G-6","10","10","0","-","17","5","0","4","8","10",1944-06-15
"Jagdgeschwader",NA,53,"III","0","Bf 109G-5","2","2","0","-","0","0","0","0","0","2",1944-07-15
"Jagdgeschwader",NA,53,"III","10","Bf 109G-6","58","58","0","-","7","2","5","0","0","61",1944-07-15
"Jagdgeschwader",NA,53,"III","2","Bf 109G-5","0","0","0","-","2","0","2","0","0","0",1944-08-15
"Jagdgeschwader",NA,53,"III","61","Bf 109G-6","29","15","6","8","59","48","10","1","0","31",1944-08-15
"Jagdgeschwader",NA,53,"III","31","Bf 109G-6","34","26","1","7","35","19","12","1","3","30",1944-09-15
"Jagdgeschwader",NA,53,"III","0","Bf 109G-14","53","43","0","10","17","11","4","2","0","36",1944-09-15
"Jagdgeschwader",NA,53,"III","30","Bf 109G-6","0","0","0","-","30","3","0","0","27","0",1944-10-15
"Jagdgeschwader",NA,53,"III","33","Bf 109G-14/AS","35","29","1","5","22","6","8","8","0","46",1944-10-15
"Jagdgeschwader",NA,53,"III","3","Bf 109G-14/U4","0","0","0","-","2","0","1","1","0","1",1944-10-15
